"feed_scen","dev_pattern","rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_iso3_use","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"Business-as-usual","Equal development","RCP 2.6",2021,8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","MDV","Asia",1,100,162240.222137432,927412333.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","LKA","Asia",1,100,162240.222137432,930583533.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","MOZ","Africa",1,100,162240.222137432,933247341.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","MDG","Africa",1,100,162240.222137432,933187309.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","KEN","Africa",1,100,162240.222137432,928922157.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","YEM","Asia",1,100,162240.222137432,932662957.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","OMN","Asia",1,100,162240.222137432,925561965.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","PAK","Asia",1,100,162240.222137432,932342765.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","CPV","Africa",1,100,162240.222137432,931567085.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","TUN","Africa",1,100,162240.222137432,931397933.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","MAR","Africa",1,100,162240.222137432,931417581.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","MRT","Africa",1,100,162240.222137432,932930349.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","GMB","Africa",1,100,162240.222137432,933125933.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","SEN","Africa",1,100,162240.222137432,932584045.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","LBY","Africa",1,100,162240.222137432,929520237.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","DZA","Africa",1,100,162240.222137432,930905261.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8393,"Beninese Exclusive Economic Zone","200NM","Benin","BEN","Africa","Benin","BEN","BEN","Africa",1,100,162240.222137432,932961965.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","NAM","Africa",1,100,162240.222137432,929731949.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","ECU","Americas",1,100,162240.222137432,929494317.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8408,"Haitian Exclusive Economic Zone","200NM","Haiti","HTI","Americas","Haiti","HTI","HTI","Americas",1,100,162240.222137432,932936813.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8409,"Dominican Republic Exclusive Economic Zone","200NM","Dominican Republic","DOM","Americas","Dominican Republic","DOM","DOM","Americas",1,100,162240.222137432,928345261.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8416,"Saint Lucia Exclusive Economic Zone","200NM","Saint Lucia","LCA","Americas","Saint Lucia","LCA","LCA","Americas",1,100,162240.222137432,927342253.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8417,"Dominican Exclusive Economic Zone","200NM","Dominica","DMA","Americas","Dominica","DMA","DMA","Americas",1,100,162240.222137432,929247149.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8421,"Saint Vincent and the Grenadines Exclusive Economic Zone","200NM","Saint Vincent and the Grenadines","VCT","Americas","Saint Vincent and the Grenadines","VCT","VCT","Americas",1,100,162240.222137432,928202925.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","CRI","Americas",1,100,162240.222137432,925249965.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","NIC","Americas",1,100,162240.222137432,932045485.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","COL","Americas",1,100,162240.222137432,929329837.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8427,"Honduran Exclusive Economic Zone","200NM","Honduras","HND","Americas","Honduras","HND","HND","Americas",1,100,162240.222137432,931834733.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","SLV","Americas",1,100,162240.222137432,930918829.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8429,"Mexican Exclusive Economic Zone","200NM","Mexico","MEX","Americas","Mexico","MEX","MEX","Americas",1,100,162240.222137432,927737837.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","GTM","Americas",1,100,162240.222137432,930483181.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","PER","Americas",1,100,162240.222137432,929175469.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","KIR","Oceania",1,100,162240.222137432,931081517.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8445,"Samoan Exclusive Economic Zone","200NM","Samoa","WSM","Oceania","Samoa","WSM","WSM","Oceania",1,100,162240.222137432,930562221.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8448,"Tongan Exclusive Economic Zone","200NM","Tonga","TON","Oceania","Tonga","TON","TON","Oceania",1,100,162240.222137432,930399405.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8457,"Belizean Exclusive Economic Zone","200NM","Belize","BLZ","Americas","Belize","BLZ","BLZ","Americas",1,100,162240.222137432,930476909.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8459,"Jamaican Exclusive Economic Zone","200NM","Jamaica","JAM","Americas","Jamaica","JAM","JAM","Americas",1,100,162240.222137432,929960365.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8464,"Brazilian Exclusive Economic Zone","200NM","Brazil","BRA","Americas","Brazil","BRA","BRA","Americas",1,100,162240.222137432,926793709.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8469,"Iranian Exclusive Economic Zone","200NM","Iran","IRN","Asia","Iran","IRN","IRN","Asia",1,100,162240.222137432,930121005.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8471,"Guinea Bissau Exclusive Economic Zone","200NM","Guinea-Bissau","GNB","Africa","Guinea-Bissau","GNB","GNB","Africa",1,100,162240.222137432,933021741.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8472,"Guinean Exclusive Economic Zone","200NM","Guinea","GIN","Africa","Guinea","GIN","GIN","Africa",1,100,162240.222137432,932960237.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8474,"Nigerian Exclusive Economic Zone","200NM","Nigeria","NGA","Africa","Nigeria","NGA","NGA","Africa",1,100,162240.222137432,932228013.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8478,"Angolan Exclusive Economic Zone","200NM","Angola","AGO","Africa","Angola","AGO","AGO","Africa",1,100,162240.222137432,931792749.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8479,"Tanzanian Exclusive Economic Zone","200NM","Tanzania","TZA","Africa","Tanzania","TZA","TZA","Africa",1,100,162240.222137432,932806829.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8480,"Indian Exclusive Economic Zone","200NM","India","IND","Asia","India","IND","IND","Asia",1,100,162240.222137432,932168557.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8481,"Bangladeshi Exclusive Economic Zone","200NM","Bangladesh","BGD","Asia","Bangladesh","BGD","BGD","Asia",1,100,162240.222137432,932324333.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","MMR","Asia",1,100,162240.222137432,932603437.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","MYS","Asia",1,100,162240.222137432,927268141.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8484,"Vietnamese Exclusive Economic Zone","200NM","Vietnam","VNM","Asia","Vietnam","VNM","VNM","Asia",1,100,162240.222137432,931952493.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","CHN","Asia",1,100,162240.222137432,928257069.289469
"Business-as-usual","Equal development","RCP 2.6",2021,8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","IDN","Asia",1,100,162240.222137432,931163757.289469
"Business-as-usual","Equal development","RCP 2.6",2021,21791,"Oecussi Ambeno Exclusive Economic Zone","200NM","Oecusse","TLS","Asia","East Timor","TLS","TLS","Asia",1,100,162240.222137432,932471725.289469
"Business-as-usual","Equal development","RCP 2.6",2051,5670,"Albanian Exclusive Economic Zone","200NM","Albania","ALB","Europe","Albania","ALB","ALB","Europe",1,100,162240.222137432,930227245.289469
"Business-as-usual","Equal development","RCP 2.6",2051,5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","TUR","Asia",1,100,162240.222137432,926589805.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8322,"Philippines Exclusive Economic Zone","200NM","Philippines","PHL","Asia","Philippines","PHL","PHL","Asia",1,100,162240.222137432,930880557.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","PNG","Oceania",1,100,162240.222137432,932043885.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8325,"Fijian Exclusive Economic Zone","200NM","Fiji","FJI","Oceania","Fiji","FJI","FJI","Oceania",1,100,162240.222137432,929669549.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8331,"Cambodian Exclusive Economic Zone","200NM","Cambodia","KHM","Asia","Cambodia","KHM","KHM","Asia",1,100,162240.222137432,932590189.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","THA","Asia",1,100,162240.222137432,929537133.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8343,"Mauritian Exclusive Economic Zone","200NM","Republic of Mauritius","MUS","Africa","Republic of Mauritius","MUS","MUS","Africa",1,100,162240.222137432,926541229.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","MDV","Asia",1,100,162240.222137432,927412333.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","LKA","Asia",1,100,162240.222137432,930583533.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","MOZ","Africa",1,100,162240.222137432,933247341.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","MDG","Africa",1,100,162240.222137432,933187309.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","KEN","Africa",1,100,162240.222137432,928922157.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","YEM","Asia",1,100,162240.222137432,932662957.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","OMN","Asia",1,100,162240.222137432,925561965.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","PAK","Asia",1,100,162240.222137432,932342765.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","CPV","Africa",1,100,162240.222137432,931567085.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","TUN","Africa",1,100,162240.222137432,931397933.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","MAR","Africa",1,100,162240.222137432,931417581.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","MRT","Africa",1,100,162240.222137432,932930349.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","GMB","Africa",1,100,162240.222137432,933125933.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","SEN","Africa",1,100,162240.222137432,932584045.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","LBY","Africa",1,100,162240.222137432,929520237.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","DZA","Africa",1,100,162240.222137432,930905261.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","NAM","Africa",1,100,162240.222137432,929731949.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","ECU","Americas",1,100,162240.222137432,929494317.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8408,"Haitian Exclusive Economic Zone","200NM","Haiti","HTI","Americas","Haiti","HTI","HTI","Americas",1,100,162240.222137432,932936813.289469
"Business-as-usual","Equal development","RCP 2.6",2051,8409,"Dominican Republic Exclusive Economic Zone","200NM","Dominican Republic","DOM","Americas","Dominican Republic","DOM","DOM","Americas",1,100,162240.222137432,928345261.289469
